transaction_id,date,amount,category,merchant,city,status,month,month_num,hour,day_of_week,is_anomaly
831,2025-07-27 12:00:00,38.16,Transport,StyleVault,Chicago,declined,July,7,12,Sunday,False
832,2025-07-27 18:00:00,90.34,Food,GourmetHub,Houston,declined,July,7,18,Sunday,False
833,2025-07-28 00:00:00,22.77,Food,TechNow,Chicago,flagged,July,7,0,Monday,False
834,2025-07-28 06:00:00,29.11,Tech,AirElite,Miami,flagged,July,7,6,Monday,False
835,2025-07-28 12:00:00,103.48,Tech,StyleVault,Miami,flagged,July,7,12,Monday,False
836,2025-07-28 18:00:00,81.43,Food,MediPlus,Los Angeles,approved,July,7,18,Monday,False
837,2025-07-29 00:00:00,369.49,Travel,MediPlus,Chicago,declined,July,7,0,Tuesday,False
838,2025-07-29 06:00:00,67.51,Retail,StyleVault,Los Angeles,declined,July,7,6,Tuesday,False
839,2025-07-29 12:00:00,130.34,Transport,StayPremium,Chicago,approved,July,7,12,Tuesday,False
840,2025-07-29 18:00:00,150.06,Travel,StyleVault,Los Angeles,flagged,July,7,18,Tuesday,False
841,2025-07-30 00:00:00,1.98,Retail,AirElite,Miami,approved,July,7,0,Wednesday,False
842,2025-07-30 06:00:00,163.39,Retail,StyleVault,Houston,flagged,July,7,6,Wednesday,False
843,2025-07-30 12:00:00,29.41,Retail,AirElite,Los Angeles,flagged,July,7,12,Wednesday,False
844,2025-07-30 18:00:00,486.9,Food,MediPlus,Chicago,approved,July,7,18,Wednesday,True
845,2025-07-31 00:00:00,24.14,Transport,StyleVault,Chicago,declined,July,7,0,Thursday,False
846,2025-07-31 06:00:00,80.33,Travel,GourmetHub,Miami,flagged,July,7,6,Thursday,False
847,2025-07-31 12:00:00,13.38,Travel,RoadEasy,Chicago,declined,July,7,12,Thursday,False
848,2025-07-31 18:00:00,865.21,Travel,GourmetHub,New York,approved,July,7,18,Thursday,True
849,2025-08-01 00:00:00,104.63,Healthcare,MediPlus,Houston,declined,August,8,0,Friday,False
850,2025-08-01 06:00:00,135.72,Food,AirElite,Los Angeles,approved,August,8,6,Friday,False
851,2025-08-01 12:00:00,10.41,Retail,GourmetHub,Houston,approved,August,8,12,Friday,False
852,2025-08-01 18:00:00,207.92,Tech,AirElite,Miami,flagged,August,8,18,Friday,False
853,2025-08-02 00:00:00,35.34,Healthcare,GourmetHub,Los Angeles,declined,August,8,0,Saturday,False
854,2025-08-02 06:00:00,342.5,Healthcare,GourmetHub,Los Angeles,flagged,August,8,6,Saturday,False
855,2025-08-02 12:00:00,34.44,Healthcare,AirElite,New York,approved,August,8,12,Saturday,False
856,2025-08-02 18:00:00,31.74,Travel,TechNow,Miami,approved,August,8,18,Saturday,False
857,2025-08-03 00:00:00,5.59,Tech,GourmetHub,Chicago,flagged,August,8,0,Sunday,False
858,2025-08-03 06:00:00,95.82,Retail,StyleVault,New York,approved,August,8,6,Sunday,False
859,2025-08-03 12:00:00,124.81,Healthcare,RoadEasy,New York,flagged,August,8,12,Sunday,False
860,2025-08-03 18:00:00,10.2,Tech,MediPlus,Houston,declined,August,8,18,Sunday,False
861,2025-08-04 00:00:00,224.1,Tech,TechNow,Houston,declined,August,8,0,Monday,False
862,2025-08-04 06:00:00,90.58,Food,AirElite,Houston,declined,August,8,6,Monday,False
863,2025-08-04 12:00:00,111.47,Travel,TechNow,New York,declined,August,8,12,Monday,False
864,2025-08-04 18:00:00,87.18,Food,SkyBridge Travel,Chicago,approved,August,8,18,Monday,False
865,2025-08-05 00:00:00,76.81,Transport,SkyBridge Travel,Los Angeles,approved,August,8,0,Tuesday,False
866,2025-08-05 06:00:00,123.02,Transport,GourmetHub,Houston,approved,August,8,6,Tuesday,False
867,2025-08-05 12:00:00,25.31,Travel,GourmetHub,Chicago,declined,August,8,12,Tuesday,False
868,2025-08-05 18:00:00,30.12,Travel,StyleVault,Miami,approved,August,8,18,Tuesday,False
869,2025-08-06 00:00:00,296.84,Travel,RoadEasy,Houston,declined,August,8,0,Wednesday,False
870,2025-08-06 06:00:00,438.14,Tech,MediPlus,Los Angeles,approved,August,8,6,Wednesday,True
871,2025-08-06 12:00:00,70.1,Tech,TechNow,Miami,declined,August,8,12,Wednesday,False
872,2025-08-06 18:00:00,47.36,Travel,SkyBridge Travel,Miami,approved,August,8,18,Wednesday,False
873,2025-08-07 00:00:00,154.92,Food,GourmetHub,Los Angeles,approved,August,8,0,Thursday,False
874,2025-08-07 06:00:00,78.82,Healthcare,StayPremium,Houston,flagged,August,8,6,Thursday,False
875,2025-08-07 12:00:00,3.86,Tech,StayPremium,New York,declined,August,8,12,Thursday,False
876,2025-08-07 18:00:00,25.47,Food,MediPlus,Los Angeles,approved,August,8,18,Thursday,False
877,2025-08-08 00:00:00,188.8,Food,TechNow,Los Angeles,flagged,August,8,0,Friday,False
878,2025-08-08 06:00:00,161.35,Food,GourmetHub,Los Angeles,approved,August,8,6,Friday,False
879,2025-08-08 12:00:00,4.12,Retail,GourmetHub,Miami,declined,August,8,12,Friday,False
880,2025-08-08 18:00:00,37.65,Food,SkyBridge Travel,Chicago,flagged,August,8,18,Friday,False
881,2025-08-09 00:00:00,39.41,Tech,SkyBridge Travel,New York,declined,August,8,0,Saturday,False
882,2025-08-09 06:00:00,167.16,Healthcare,GourmetHub,Houston,approved,August,8,6,Saturday,False
883,2025-08-09 12:00:00,2.99,Food,AirElite,Houston,flagged,August,8,12,Saturday,False
884,2025-08-09 18:00:00,16.49,Tech,GourmetHub,Chicago,approved,August,8,18,Saturday,False
885,2025-08-10 00:00:00,241.35,Travel,MediPlus,Los Angeles,approved,August,8,0,Sunday,False
886,2025-08-10 06:00:00,29.5,Retail,GourmetHub,New York,approved,August,8,6,Sunday,False
887,2025-08-10 12:00:00,158.65,Travel,StyleVault,Houston,declined,August,8,12,Sunday,False
888,2025-08-10 18:00:00,40.81,Travel,RoadEasy,Houston,approved,August,8,18,Sunday,False
889,2025-08-11 00:00:00,15.71,Tech,StyleVault,Los Angeles,approved,August,8,0,Monday,False
890,2025-08-11 06:00:00,41.79,Transport,StyleVault,Chicago,approved,August,8,6,Monday,False
891,2025-08-11 12:00:00,192.16,Travel,AirElite,New York,approved,August,8,12,Monday,False
892,2025-08-11 18:00:00,290.38,Retail,AirElite,Chicago,flagged,August,8,18,Monday,False
893,2025-08-12 00:00:00,265.99,Tech,StayPremium,Chicago,flagged,August,8,0,Tuesday,False
894,2025-08-12 06:00:00,75.92,Travel,GourmetHub,New York,approved,August,8,6,Tuesday,False
895,2025-08-12 12:00:00,165.43,Food,StyleVault,New York,flagged,August,8,12,Tuesday,False
896,2025-08-12 18:00:00,34.41,Tech,AirElite,Houston,approved,August,8,18,Tuesday,False
897,2025-08-13 00:00:00,52.04,Food,SkyBridge Travel,Houston,approved,August,8,0,Wednesday,False
898,2025-08-13 06:00:00,339.99,Travel,GourmetHub,New York,declined,August,8,6,Wednesday,False
899,2025-08-13 12:00:00,1.96,Retail,MediPlus,Miami,approved,August,8,12,Wednesday,False
900,2025-08-13 18:00:00,13.41,Tech,RoadEasy,Houston,approved,August,8,18,Wednesday,False
901,2025-08-14 00:00:00,34.96,Food,TechNow,Miami,approved,August,8,0,Thursday,False
902,2025-08-14 06:00:00,4.03,Travel,GourmetHub,New York,declined,August,8,6,Thursday,False
903,2025-08-14 12:00:00,30.03,Tech,TechNow,Houston,approved,August,8,12,Thursday,False
904,2025-08-14 18:00:00,131.22,Travel,StyleVault,Chicago,flagged,August,8,18,Thursday,False
905,2025-08-15 00:00:00,82.08,Tech,RoadEasy,New York,approved,August,8,0,Friday,False
906,2025-08-15 06:00:00,334.78,Travel,TechNow,Los Angeles,approved,August,8,6,Friday,False
907,2025-08-15 12:00:00,255.1,Transport,StyleVault,Miami,approved,August,8,12,Friday,False
908,2025-08-15 18:00:00,62.74,Retail,SkyBridge Travel,New York,flagged,August,8,18,Friday,False
909,2025-08-16 00:00:00,45.05,Retail,TechNow,New York,declined,August,8,0,Saturday,False
910,2025-08-16 06:00:00,71.63,Travel,RoadEasy,Houston,approved,August,8,6,Saturday,False
911,2025-08-16 12:00:00,133.85,Retail,StayPremium,Houston,approved,August,8,12,Saturday,False
912,2025-08-16 18:00:00,46.81,Healthcare,GourmetHub,Houston,declined,August,8,18,Saturday,False
913,2025-08-17 00:00:00,146.78,Transport,StyleVault,Los Angeles,approved,August,8,0,Sunday,False
914,2025-08-17 06:00:00,79.0,Retail,GourmetHub,Houston,approved,August,8,6,Sunday,False
915,2025-08-17 12:00:00,120.46,Retail,RoadEasy,New York,approved,August,8,12,Sunday,False
916,2025-08-17 18:00:00,85.94,Tech,AirElite,Houston,declined,August,8,18,Sunday,False
917,2025-08-18 00:00:00,52.32,Healthcare,StyleVault,Chicago,approved,August,8,0,Monday,False
918,2025-08-18 06:00:00,444.79,Food,TechNow,Houston,declined,August,8,6,Monday,True
919,2025-08-18 12:00:00,216.34,Retail,StyleVault,Los Angeles,flagged,August,8,12,Monday,False
920,2025-08-18 18:00:00,22.64,Retail,GourmetHub,Chicago,approved,August,8,18,Monday,False
921,2025-08-19 00:00:00,304.28,Tech,SkyBridge Travel,New York,approved,August,8,0,Tuesday,False
922,2025-08-19 06:00:00,100.25,Travel,StyleVault,New York,approved,August,8,6,Tuesday,False
923,2025-08-19 12:00:00,337.43,Food,TechNow,Miami,declined,August,8,12,Tuesday,False
924,2025-08-19 18:00:00,241.31,Retail,AirElite,Chicago,declined,August,8,18,Tuesday,False
925,2025-08-20 00:00:00,83.06,Tech,StayPremium,Miami,approved,August,8,0,Wednesday,False
926,2025-08-20 06:00:00,3.41,Travel,MediPlus,Chicago,approved,August,8,6,Wednesday,False
927,2025-08-20 12:00:00,46.94,Food,SkyBridge Travel,Chicago,approved,August,8,12,Wednesday,False
928,2025-08-20 18:00:00,117.01,Retail,StayPremium,Los Angeles,approved,August,8,18,Wednesday,False
929,2025-08-21 00:00:00,150.55,Food,AirElite,Miami,approved,August,8,0,Thursday,False
930,2025-08-21 06:00:00,44.74,Travel,StyleVault,Los Angeles,approved,August,8,6,Thursday,False
931,2025-08-21 12:00:00,22.51,Food,GourmetHub,Chicago,flagged,August,8,12,Thursday,False
932,2025-08-21 18:00:00,270.21,Food,RoadEasy,New York,approved,August,8,18,Thursday,False
933,2025-08-22 00:00:00,624.09,Food,GourmetHub,Chicago,declined,August,8,0,Friday,True
934,2025-08-22 06:00:00,111.88,Food,StayPremium,Los Angeles,approved,August,8,6,Friday,False
935,2025-08-22 12:00:00,28.25,Food,TechNow,Miami,approved,August,8,12,Friday,False
936,2025-08-22 18:00:00,47.68,Tech,GourmetHub,Miami,approved,August,8,18,Friday,False
937,2025-08-23 00:00:00,2.78,Travel,SkyBridge Travel,Los Angeles,approved,August,8,0,Saturday,False
938,2025-08-23 06:00:00,368.53,Healthcare,GourmetHub,Miami,approved,August,8,6,Saturday,False
939,2025-08-23 12:00:00,18.79,Retail,TechNow,Houston,approved,August,8,12,Saturday,False
940,2025-08-23 18:00:00,128.89,Travel,MediPlus,New York,approved,August,8,18,Saturday,False
941,2025-08-24 00:00:00,48.04,Travel,StyleVault,New York,declined,August,8,0,Sunday,False
942,2025-08-24 06:00:00,121.18,Retail,RoadEasy,New York,declined,August,8,6,Sunday,False
943,2025-08-24 12:00:00,158.08,Tech,StayPremium,Miami,declined,August,8,12,Sunday,False
944,2025-08-24 18:00:00,265.57,Tech,StyleVault,Miami,approved,August,8,18,Sunday,False
945,2025-08-25 00:00:00,34.68,Tech,GourmetHub,Chicago,flagged,August,8,0,Monday,False
946,2025-08-25 06:00:00,1.66,Food,AirElite,Chicago,approved,August,8,6,Monday,False
947,2025-08-25 12:00:00,22.08,Retail,StyleVault,New York,declined,August,8,12,Monday,False
948,2025-08-25 18:00:00,345.42,Travel,MediPlus,Houston,approved,August,8,18,Monday,False
949,2025-08-26 00:00:00,310.59,Retail,GourmetHub,Chicago,approved,August,8,0,Tuesday,False
950,2025-08-26 06:00:00,136.48,Retail,RoadEasy,Chicago,flagged,August,8,6,Tuesday,False
951,2025-08-26 12:00:00,137.64,Travel,TechNow,Miami,approved,August,8,12,Tuesday,False
952,2025-08-26 18:00:00,164.06,Travel,MediPlus,Houston,approved,August,8,18,Tuesday,False
953,2025-08-27 00:00:00,28.92,Food,GourmetHub,New York,flagged,August,8,0,Wednesday,False
954,2025-08-27 06:00:00,368.73,Tech,MediPlus,Chicago,flagged,August,8,6,Wednesday,False
955,2025-08-27 12:00:00,81.39,Transport,StyleVault,Houston,approved,August,8,12,Wednesday,False
956,2025-08-27 18:00:00,72.47,Transport,RoadEasy,Houston,declined,August,8,18,Wednesday,False
957,2025-08-28 00:00:00,109.76,Food,TechNow,New York,approved,August,8,0,Thursday,False
958,2025-08-28 06:00:00,7.22,Retail,GourmetHub,Houston,approved,August,8,6,Thursday,False
959,2025-08-28 12:00:00,27.28,Food,SkyBridge Travel,Houston,approved,August,8,12,Thursday,False
960,2025-08-28 18:00:00,200.93,Tech,StayPremium,Houston,approved,August,8,18,Thursday,False
961,2025-08-29 00:00:00,12.96,Travel,TechNow,Chicago,approved,August,8,0,Friday,False
962,2025-08-29 06:00:00,138.63,Retail,SkyBridge Travel,New York,approved,August,8,6,Friday,False
963,2025-08-29 12:00:00,42.23,Healthcare,MediPlus,Houston,approved,August,8,12,Friday,False
964,2025-08-29 18:00:00,73.97,Retail,AirElite,Houston,approved,August,8,18,Friday,False
965,2025-08-30 00:00:00,51.1,Food,TechNow,Chicago,declined,August,8,0,Saturday,False
966,2025-08-30 06:00:00,65.93,Food,MediPlus,New York,approved,August,8,6,Saturday,False
967,2025-08-30 12:00:00,190.43,Travel,SkyBridge Travel,Miami,declined,August,8,12,Saturday,False
968,2025-08-30 18:00:00,52.89,Retail,StyleVault,Chicago,approved,August,8,18,Saturday,False
969,2025-08-31 00:00:00,125.35,Retail,StyleVault,New York,approved,August,8,0,Sunday,False
970,2025-08-31 06:00:00,96.95,Travel,AirElite,Houston,approved,August,8,6,Sunday,False
971,2025-08-31 12:00:00,163.45,Travel,StayPremium,New York,approved,August,8,12,Sunday,False
972,2025-08-31 18:00:00,414.29,Healthcare,TechNow,New York,approved,August,8,18,Sunday,False
973,2025-09-01 00:00:00,197.84,Travel,TechNow,New York,declined,September,9,0,Monday,False
974,2025-09-01 06:00:00,36.3,Food,TechNow,Miami,declined,September,9,6,Monday,False
975,2025-09-01 12:00:00,4.75,Retail,StayPremium,New York,approved,September,9,12,Monday,False
976,2025-09-01 18:00:00,45.63,Transport,MediPlus,Miami,approved,September,9,18,Monday,False
977,2025-09-02 00:00:00,135.61,Travel,RoadEasy,Houston,approved,September,9,0,Tuesday,False
978,2025-09-02 06:00:00,7.92,Retail,RoadEasy,Miami,declined,September,9,6,Tuesday,False
979,2025-09-02 12:00:00,102.89,Healthcare,AirElite,Houston,declined,September,9,12,Tuesday,False
980,2025-09-02 18:00:00,136.26,Healthcare,TechNow,Houston,approved,September,9,18,Tuesday,False
981,2025-09-03 00:00:00,61.02,Travel,MediPlus,Miami,approved,September,9,0,Wednesday,False
982,2025-09-03 06:00:00,221.05,Tech,StyleVault,Chicago,approved,September,9,6,Wednesday,False
983,2025-09-03 12:00:00,16.91,Retail,SkyBridge Travel,Los Angeles,approved,September,9,12,Wednesday,False
984,2025-09-03 18:00:00,11.72,Retail,MediPlus,New York,flagged,September,9,18,Wednesday,False
985,2025-09-04 00:00:00,195.4,Travel,StayPremium,Los Angeles,declined,September,9,0,Thursday,False
986,2025-09-04 06:00:00,102.63,Travel,RoadEasy,New York,flagged,September,9,6,Thursday,False
987,2025-09-04 12:00:00,174.91,Tech,RoadEasy,New York,declined,September,9,12,Thursday,False
988,2025-09-04 18:00:00,85.59,Retail,StyleVault,Houston,declined,September,9,18,Thursday,False
989,2025-09-05 00:00:00,42.43,Retail,StyleVault,New York,flagged,September,9,0,Friday,False
990,2025-09-05 06:00:00,256.47,Tech,StayPremium,New York,flagged,September,9,6,Friday,False
991,2025-09-05 12:00:00,240.98,Tech,SkyBridge Travel,Miami,approved,September,9,12,Friday,False
992,2025-09-05 18:00:00,177.97,Travel,StyleVault,Los Angeles,flagged,September,9,18,Friday,False
993,2025-09-06 00:00:00,47.65,Food,AirElite,Miami,approved,September,9,0,Saturday,False
994,2025-09-06 06:00:00,133.82,Travel,SkyBridge Travel,New York,approved,September,9,6,Saturday,False
995,2025-09-06 12:00:00,67.17,Tech,StyleVault,Houston,approved,September,9,12,Saturday,False
996,2025-09-06 18:00:00,14.41,Food,GourmetHub,Miami,declined,September,9,18,Saturday,False
997,2025-09-07 00:00:00,373.9,Transport,MediPlus,Miami,declined,September,9,0,Sunday,False
998,2025-09-07 06:00:00,22.07,Travel,StyleVault,Chicago,flagged,September,9,6,Sunday,False
999,2025-09-07 12:00:00,450.07,Travel,AirElite,New York,declined,September,9,12,Sunday,True
1000,2025-09-07 18:00:00,88.59,Retail,TechNow,Houston,flagged,September,9,18,Sunday,False
